C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,4593632,3848683
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,4593771,3849070
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,4594379,3849614
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,4595026,3849909
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,4596012,3850246
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,3317705,589922
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,3317757,589939
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,3317948,590143
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,3318563,590307
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,3319564,590385
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,3320906,590468
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,944570,584923
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,944626,584936
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,944705,585182
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,945060,586406
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,945956,586978
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,947471,587501
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,5978931,2779015
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,5978984,2779029
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,5979032,2779212
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,5979351,2780002
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,5980191,2780475
A037,R170,'05-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,5981651,2780910
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,7846302,2146949
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,7846357,2146968
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,7846436,2147141
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,7846819,2147575
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,7847643,2147809
A037,R170,'05-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,7849016,2148037
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,26291352,4269374
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,26291401,4269378
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,26291482,4269427
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,26291886,4269567
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,26292714,4269666
A037,R170,'05-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-28T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,26293944,4269791
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,324353,988121
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,324359,988132
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,324372,988341
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,324489,989483
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,RECOVR AUD,324671,990101
A033,R170,'02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,325290,991130
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,2522561,3035818
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,2522581,3035821
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,2522631,3036070
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,2522785,3037044
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,RECOVR AUD,2523106,3037519
A033,R170,'02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,2524248,3038052
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,15104405,14690935
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,15104433,14690939
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,15104477,14691097
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,15104643,14692179
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,RECOVR AUD,15105081,14692799
A033,R170,'02-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,15106356,14693639
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,7358694,8639948
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,7358717,8639958
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,7358764,8640396
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,7358943,8642514
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,RECOVR AUD,7359642,8643478
A033,R170,'02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,7361367,8644408
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,6702710,5143106
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,6702785,5143126
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,6702856,5143747
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,6703223,5145929
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,RECOVR AUD,6704349,5146567
A033,R170,'02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,6706545,5147047
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,17876968,7159544
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,17877093,7159573
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,17877243,7160160
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,17878272,7161394
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,RECOVR AUD,17879783,7161742
A033,R170,'02-00-05,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,17882656,7161911
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,780784,612602
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,780785,612604
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,780793,612686
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,780805,613196
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,RECOVR AUD,780841,613379
A033,R170,'02-06-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,781044,613626
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,71163952,21026613
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,71163970,21026620
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,71164020,21026797
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,71164255,21027688
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,RECOVR AUD,71164688,21028057
A033,R170,'02-06-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,71166106,21028363
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,2206123,17292931
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,2206139,17292963
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,2206150,17293368
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,2206209,17295199
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,2206345,17296686
A034,R170,'03-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,2206581,17298894
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,1086032,2496296
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,1086055,2496316
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,1086075,2496500
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,1086187,2497470
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,1086468,2498182
A034,R170,'03-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,1087069,2499158
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,4762165,3366877
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,4762196,3366900
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,4762280,3367078
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,4762654,3367673
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,4763262,3368017
A034,R170,'03-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,4764515,3368349
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,154430,477636
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,154448,477661
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,154471,478069
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,154583,479964
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,154944,481080
A034,R170,'03-03-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,155227,482137
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,6696098,4034482
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,6696128,4034497
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,6696169,4034659
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,6696494,4035439
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,6697170,4035774
A034,R170,'03-03-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,6698485,4036271
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,13393082,1474719
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,13393128,1474727
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,13393303,1474777
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,13394161,1474971
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,13395250,1475078
A034,R170,'03-03-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,13396982,1475205
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,247727,171915
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,247752,171922
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,247793,171988
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,248026,172242
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,248298,172413
A034,R170,'03-05-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,248664,172696
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,220007,271335
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,220029,271343
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,220055,271488
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,220209,271931
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,220443,272206
A034,R170,'03-05-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,220793,272615
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,255255,350226
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,255276,350239
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,255302,350478
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,255476,351223
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,255760,351595
A034,R170,'03-05-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,256252,351957
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,301666,229827
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,301688,229832
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,301715,229986
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,301913,230533
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,302262,230787
A034,R170,'03-05-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,302927,230974
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,214678,529283
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,214680,529287
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,214703,529377
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,214776,529704
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,214882,529938
A035,R170,'00-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,215038,530376
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,116499,431978
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,116510,431980
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,116541,432337
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,116648,433316
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,116869,433836
A035,R170,'00-00-01,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,117217,434723
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,1066397,2594239
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,1066415,2594247
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,1066460,2594754
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,1066637,2596235
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,1067069,2596807
A035,R170,'00-00-02,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,1067780,2597502
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,4590680,3846859
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,4590710,3846875
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,4590839,3847313
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,4591376,3848056
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,4592057,3848358
A035,R170,'00-00-03,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,4593302,3848555
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,3313137,589267
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,3313199,589274
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T08:00:00Z,REGULAR,3313522,589507
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T12:00:00Z,REGULAR,3314646,589715
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T16:00:00Z,REGULAR,3315696,589831
A035,R170,'00-00-04,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T20:00:00Z,REGULAR,3317269,589875
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T00:00:00Z,REGULAR,940749,581984
A037,R170,'05-00-00,14 ST-UNION SQ,LNQR456W,BMT,2020-02-27T00:00:00Z,1899-12-31T04:00:00Z,REGULAR,940775,582010
